,CASENO,OFFENSE,CVLEGEND,BLKADDR,City,State,Day,Lat,Lon,timestamp,RATING
3143,17078407,ARSON,ARSON,1500 HARMON ST,Berkeley,CA,Thursday,37.848812,-122.278043,2017-12-28 09:44:00,5
3145,17066150,DISTURBANCE,DISORDERLY CONDUCT,1600 HEARST AVE,Berkeley,CA,Monday,37.87247,-122.279718,2017-10-30 23:24:00,3
3148,17091862,THEFT FELONY (OVER $950),LARCENY,2600 HILLEGASS AVE,Berkeley,CA,Saturday,37.863292,-122.256293,2017-09-16 18:00:00,3
3149,17048670,THEFT FROM AUTO,LARCENY - FROM VEHICLE,1700 CURTIS ST,Berkeley,CA,Friday,37.873908,-122.290025,2017-08-18 14:45:00,4
3152,17053651,ASSAULT/BATTERY MISD.,ASSAULT,CHANNING WAY & TELEGRAPH AVE,Berkeley,CA,Thursday,37.866919,-122.258812,2017-09-07 14:50:00,4
3154,18005898,ASSAULT/BATTERY MISD.,ASSAULT,1800 UNIVERSITY AVE,Berkeley,CA,Monday,37.871246,-122.274991,2018-01-29 15:03:00,4
3163,17076826,MISSING ADULT,MISSING PERSON,900 DWIGHT WAY,Berkeley,CA,Sunday,37.860189,-122.294048,2017-12-17 19:25:00,4
3166,17064517,MISSING ADULT,MISSING PERSON,1600 CORNELL AVE,Berkeley,CA,Monday,37.87551,-122.291424,2017-10-23 18:00:00,4
3169,17050379,ASSAULT/BATTERY MISD.,ASSAULT,RUSSELL STREET & ADELINE ST,Berkeley,CA,Friday,37.856528,-122.268297,2017-08-25 16:40:00,4
3176,17073316,ASSAULT/BATTERY MISD.,ASSAULT,2000 UNIVERSITY AVE,Berkeley,CA,Saturday,37.871828,-122.270516,2017-12-02 21:30:00,4
3177,17070666,THEFT FELONY (OVER $950),LARCENY,2200 SHATTUCK AVE,Berkeley,CA,Monday,37.869363,-122.268028,2017-11-20 12:12:00,3
3180,17051167,ASSAULT/BATTERY FEL.,ASSAULT,MABEL STREET & CARRISON ST,Berkeley,CA,Monday,37.851944,-122.28349,2017-08-28 22:07:00,5
3182,18002327,THEFT FELONY (OVER $950),LARCENY,2800 KELSEY ST,Berkeley,CA,Friday,37.85988,-122.250176,2017-12-01 00:00:00,3
3185,17076106,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,EASTSHORE & HEARST AVE,Berkeley,CA,Friday,37.868334,-122.303753,2017-12-15 20:11:00,1
3188,17049528,THEFT FROM AUTO,LARCENY - FROM VEHICLE,3100 COLLEGE AVE,Berkeley,CA,Monday,37.853665,-122.252715,2017-08-21 20:00:00,4
3198,18003021,ASSAULT/BATTERY MISD.,ASSAULT,2200 FOURTH ST,Berkeley,CA,Tuesday,37.864444,-122.298896,2018-01-16 07:40:00,4
3200,17070841,DISTURBANCE,DISORDERLY CONDUCT,2700 BANCROFT WAY,Berkeley,CA,Monday,37.869312,-122.254314,2017-11-20 22:35:00,3
3202,17054647,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,3200 ADELINE ST,Berkeley,CA,Monday,37.850345,-122.270911,2017-09-11 11:13:00,1
3210,18002209,BRANDISHING,WEAPONS OFFENSE,700 HARRISON ST,Berkeley,CA,Friday,37.88055,-122.304962,2018-01-12 08:40:00,5
3213,17069829,DISTURBANCE,DISORDERLY CONDUCT,2000 EIGHTH ST,Berkeley,CA,Tuesday,37.868366,-122.295508,2017-11-14 12:00:00,3
3214,17048088,ROBBERY,ROBBERY,3000 ADELINE ST,Berkeley,CA,Wednesday,37.85488,-122.269079,2017-08-16 09:14:00,3
3221,17064471,DISTURBANCE,DISORDERLY CONDUCT,2100 BANCROFT WAY,Berkeley,CA,Monday,37.867601,-122.267718,2017-10-23 17:30:00,3
3225,17060075,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,700 ASHBY AVE,Berkeley,CA,Wednesday,37.849376,-122.294952,2017-10-04 15:53:00,1
3227,17064497,THEFT FELONY (OVER $950),LARCENY,2200 BANCROFT WAY,Berkeley,CA,Monday,37.867871,-122.26565,2017-10-23 20:27:00,3
3232,17070183,ASSAULT/BATTERY MISD.,ASSAULT,2400 RIDGE RD,Berkeley,CA,Saturday,37.87587,-122.261777,2017-11-18 01:00:00,4
3235,17061785,DISTURBANCE,DISORDERLY CONDUCT,1200 TALBOT AVE,Berkeley,CA,Thursday,37.882934,-122.292931,2017-10-12 14:00:00,3
3236,17074143,ROBBERY,ROBBERY,ACTON STREET & ASHBY AVE,Berkeley,CA,Wednesday,37.853201,-122.281394,2017-12-06 17:30:00,3
3237,18002138,ASSAULT/BATTERY MISD.,ASSAULT,3000 ADELINE ST,Berkeley,CA,Thursday,37.85488,-122.269079,2018-01-11 20:20:00,4
3239,17092509,THEFT FELONY (OVER $950),LARCENY,1900 CURTIS ST,Berkeley,CA,Wednesday,37.87084,-122.289678,2017-12-13 17:00:00,3
3241,17064754,ASSAULT/BATTERY MISD.,ASSAULT,2400 DURANT AVE,Berkeley,CA,Tuesday,37.867513,-122.26127,2017-10-24 22:03:00,4
3242,17072125,DISTURBANCE,DISORDERLY CONDUCT,2200 PARKER ST,Berkeley,CA,Sunday,37.862491,-122.2646,2017-11-26 00:01:00,3
3251,17059624,ASSAULT/BATTERY MISD.,ASSAULT,1900 FAIRVIEW ST,Berkeley,CA,Monday,37.850681,-122.270619,2017-10-02 16:26:00,4
3254,17062115,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,ACTON STREET & CHANNING WAY,Berkeley,CA,Friday,37.863743,-122.283261,2017-10-13 22:39:00,1
3255,17068999,THEFT FELONY (OVER $950),LARCENY,1100 UNIVERSITY AVE,Berkeley,CA,Saturday,37.869067,-122.292043,2017-11-11 21:00:00,3
3260,17091889,THEFT FELONY (OVER $950),LARCENY,2300 FULTON ST,Berkeley,CA,Friday,37.867566,-122.265948,2017-09-15 19:00:00,3
3262,17070752,ASSAULT/BATTERY MISD.,ASSAULT,2000 ALLSTON WAY,Berkeley,CA,Saturday,37.869096,-122.270137,2017-11-18 16:30:00,4
3263,17072814,MUNICIPAL CODE,ALL OTHER OFFENSES,ALLSTON WAY & FOURTH ST,Berkeley,CA,Thursday,37.864836,-122.299024,2017-11-30 16:00:00,1
3265,18000714,ASSAULT/BATTERY MISD.,ASSAULT,1200 PERALTA AVE,Berkeley,CA,Thursday,37.882469,-122.287153,2018-01-04 12:00:00,4
3275,18001588,THEFT FELONY (OVER $950),LARCENY,2500 DURANT AVE,Berkeley,CA,Monday,37.867852,-122.258699,2018-01-08 21:15:00,3
3279,18001673,GUN/WEAPON,WEAPONS OFFENSE,800 DWIGHT WAY,Berkeley,CA,Friday,37.859888,-122.295585,2017-12-22 23:59:00,5
3281,17075162,THEFT FROM AUTO,LARCENY - FROM VEHICLE,800 CONTRA COSTA AVE,Berkeley,CA,Sunday,37.894483,-122.276085,2017-12-10 14:00:00,4
3283,17058586,BRANDISHING,WEAPONS OFFENSE,W FRONTAGE ROAD & UNIVERSITY AVE,Berkeley,CA,Thursday,37.866265,-122.305592,2017-09-28 09:00:00,5
3285,17077471,THEFT FELONY (OVER $950),LARCENY,2100 OXFORD ST,Berkeley,CA,Thursday,37.87091,-122.265993,2017-12-21 14:23:00,3
3287,17071092,ASSAULT/BATTERY MISD.,ASSAULT,2400 DURANT AVE,Berkeley,CA,Wednesday,37.867513,-122.26127,2017-11-22 02:02:00,4
3288,18001192,ASSAULT/BATTERY MISD.,ASSAULT,2900 MABEL ST,Berkeley,CA,Saturday,37.853959,-122.284067,2018-01-06 17:47:00,4
3299,17057382,ASSAULT/BATTERY MISD.,ASSAULT,TELEGRAPH AVENUE & HASTE ST,Berkeley,CA,Friday,37.866025,-122.258623,2017-09-22 19:59:00,4
3300,17054498,THEFT FROM AUTO,LARCENY - FROM VEHICLE,1400 GLENDALE AVE,Berkeley,CA,Sunday,37.884468,-122.254428,2017-09-10 15:53:00,4
3302,18003050,ASSAULT/BATTERY MISD.,ASSAULT,2100 BERKELEY WAY,Berkeley,CA,Tuesday,37.873202,-122.267443,2018-01-16 10:47:00,4
3309,17062416,ASSAULT/BATTERY MISD.,ASSAULT,TELEGRAPH AVENUE & DURANT AVE,Berkeley,CA,Sunday,37.867816,-122.258994,2017-10-15 03:00:00,4
3311,18090233,THEFT FELONY (OVER $950),LARCENY,1444 SHATTUCK PL,Berkeley,CA,Wednesday,37.881525,-122.269974,2018-01-24 19:00:00,3
3312,17054921,DISTURBANCE,DISORDERLY CONDUCT,2700 SHATTUCK AVE,Berkeley,CA,Tuesday,37.859802,-122.267177,2017-09-12 12:18:00,3
3317,17052545,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,UNIVERSITY AVENUE & BONAR ST,Berkeley,CA,Sunday,37.869642,-122.287492,2017-09-03 00:10:00,1
3321,17047988,ROBBERY,ROBBERY,1900 FOURTH ST,Berkeley,CA,Tuesday,37.868281,-122.300102,2017-08-15 18:50:00,3
3322,17074404,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,3100 HARPER ST,Berkeley,CA,Thursday,37.852348,-122.271972,2017-12-07 19:40:00,1
3333,17064136,ASSAULT/BATTERY FEL.,ASSAULT,2500 DURANT AVE,Berkeley,CA,Sunday,37.867852,-122.258699,2017-10-22 02:01:00,5
3338,17047870,ROBBERY,ROBBERY,1500 ALCATRAZ AVE,Berkeley,CA,Tuesday,37.847908,-122.277685,2017-08-15 10:50:00,3
3347,17064411,SEXUAL ASSAULT FEL.,SEX CRIME,2100 PARKER ST,Berkeley,CA,Sunday,37.862169,-122.267084,2017-10-22 02:00:00,5
3352,17078060,MISSING ADULT,MISSING PERSON,CEDAR STREET & SIXTH ST,Berkeley,CA,Tuesday,37.874094,-122.299649,2017-12-26 06:00:00,4
3353,17061869,SEXUAL ASSAULT MISD.,SEX CRIME,2400 ELLSWORTH ST,Berkeley,CA,Sunday,37.866074,-122.26331,2017-10-08 06:00:00,4
3355,17061334,SEXUAL ASSAULT FEL.,SEX CRIME,BOLIVAR DRIVE & ADDISON ST,Berkeley,CA,Monday,37.865718,-122.302106,2017-10-09 23:00:00,5
3362,17076520,ARSON,ARSON,1100 CARRISON ST,Berkeley,CA,Sunday,37.851339,-122.286349,2017-12-17 17:29:00,5
3364,17051503,THEFT FELONY (OVER $950),LARCENY,600 ADDISON ST,Berkeley,CA,Tuesday,37.865793,-122.301779,2017-08-29 16:00:00,3
3365,17078217,ASSAULT/BATTERY MISD.,ASSAULT,2600 MATHEWS ST,Berkeley,CA,Wednesday,37.85959,-122.28701,2017-12-27 09:54:00,4
3368,17059178,ASSAULT/BATTERY MISD.,ASSAULT,1400 DWIGHT WAY,Berkeley,CA,Saturday,37.86194,-122.283026,2017-09-30 13:55:00,4
3369,17050508,GUN/WEAPON,WEAPONS OFFENSE,PARKER STREET & EIGHTH ST,Berkeley,CA,Saturday,37.858646,-122.292392,2017-08-26 01:37:00,5
3371,18006281,DISTURBANCE,DISORDERLY CONDUCT,2600 BENVENUE AVE,Berkeley,CA,Sunday,37.863522,-122.254992,2018-01-28 02:20:00,3
3372,18002889,THEFT FELONY (OVER $950),LARCENY,2200 DWIGHT WAY,Berkeley,CA,Monday,37.864238,-122.265263,2018-01-01 08:00:00,3
3373,18000810,THEFT FELONY (OVER $950),LARCENY,1500 OREGON ST,Berkeley,CA,Tuesday,37.856078,-122.279311,2018-01-02 18:00:00,3
3375,17071308,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,BERKELEY WAY & SHATTUCK AVE,Berkeley,CA,Thursday,37.873052,-122.268416,2017-11-23 01:29:00,1
3379,17060684,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,TELEGRAPH AVENUE & WOOLSEY ST,Berkeley,CA,Saturday,37.852976,-122.260077,2017-10-07 03:23:00,1
3380,17072287,ASSAULT/BATTERY MISD.,ASSAULT,SHATTUCK AVENUE & BANCROFT WAY,Berkeley,CA,Tuesday,37.867601,-122.267718,2017-11-28 10:40:00,4
3381,17092259,THEFT FELONY (OVER $950),LARCENY,2479 LE CONTE AVE,Berkeley,CA,Friday,37.8769,-122.261034,2017-10-20 00:00:00,3
3383,17072714,DISTURBANCE,DISORDERLY CONDUCT,1900 UNIVERSITY AVE,Berkeley,CA,Thursday,37.871544,-122.272714,2017-11-30 12:45:00,3
3391,17067478,ASSAULT/BATTERY FEL.,ASSAULT,2000 ASHBY AVE,Berkeley,CA,Sunday,37.85491,-122.268666,2017-11-05 17:45:00,5
3394,17070681,ASSAULT/BATTERY MISD.,ASSAULT,UNIVERSITY AVENUE & SAN PABLO AVE,Berkeley,CA,Monday,37.869041,-122.292204,2017-11-20 13:00:00,4
3398,17066681,ASSAULT/BATTERY MISD.,ASSAULT,2700 SHATTUCK AVE,Berkeley,CA,Thursday,37.859802,-122.267177,2017-11-02 10:10:00,4
3401,18006106,ASSAULT/BATTERY MISD.,ASSAULT,3000 SAN PABLO AVE,Berkeley,CA,Sunday,37.851951,-122.286677,2018-01-28 16:00:00,4
3409,17064519,ASSAULT/BATTERY MISD.,ASSAULT,2000 ADDISON ST,Berkeley,CA,Monday,37.870867,-122.270635,2017-10-23 22:00:00,4
3413,18001553,ASSAULT/BATTERY FEL.,ASSAULT,MILVIA STREET & DERBY ST,Berkeley,CA,Monday,37.860017,-122.26943,2018-01-08 18:13:00,5
3416,17065547,ASSAULT/BATTERY MISD.,ASSAULT,2400 DURANT AVE,Berkeley,CA,Saturday,37.867513,-122.26127,2017-10-28 01:20:00,4
3417,18000508,ASSAULT/BATTERY MISD.,ASSAULT,1200 PERALTA AVE,Berkeley,CA,Saturday,37.882469,-122.287153,2017-12-09 18:51:00,4
3423,17067878,DISTURBANCE,DISORDERLY CONDUCT,1600 PRINCE ST,Berkeley,CA,Monday,37.85177,-122.276489,2017-11-06 21:45:00,3
3424,17063594,THEFT FELONY (OVER $950),LARCENY,1400 BONITA AVE,Berkeley,CA,Thursday,37.881433,-122.272921,2017-10-19 23:00:00,3
3425,17048666,DISTURBANCE,DISORDERLY CONDUCT,CENTER STREET & OXFORD ST,Berkeley,CA,Friday,37.870583,-122.265956,2017-08-18 20:04:00,3
3426,17056178,MISSING ADULT,MISSING PERSON,2100 SHATTUCK AVE,Berkeley,CA,Friday,37.871167,-122.268285,2017-09-08 12:00:00,4
3427,17060509,ARSON,ARSON,2700 HASTE ST,Berkeley,CA,Friday,37.866568,-122.254084,2017-10-06 00:00:00,5
3429,17055458,ROBBERY,ROBBERY,CURTIS STREET & UNIVERSITY AVE,Berkeley,CA,Thursday,37.869488,-122.289522,2017-09-14 18:15:00,3
3432,18005118,ROBBERY,ROBBERY,2500 SAN PABLO AVE,Berkeley,CA,Thursday,37.861078,-122.289632,2018-01-25 19:17:00,3
3435,17070809,THEFT FELONY (OVER $950),LARCENY,2100 MILVIA ST,Berkeley,CA,Monday,37.870603,-122.270612,2017-11-20 20:30:00,3
3436,17050994,ASSAULT/BATTERY MISD.,ASSAULT,1500 UNIVERSITY AVE,Berkeley,CA,Monday,37.870396,-122.281585,2017-08-28 09:35:00,4
3437,18004470,DISTURBANCE,DISORDERLY CONDUCT,1100 ADDISON ST,Berkeley,CA,Monday,37.868161,-122.291751,2018-01-22 19:21:00,3
3438,18002869,THEFT FROM AUTO,LARCENY - FROM VEHICLE,1600 BEVERLY PL,Berkeley,CA,Sunday,37.88553,-122.280474,2018-01-14 22:00:00,4
3442,17061818,THEFT FELONY (OVER $950),LARCENY,2700 COLLEGE AVE,Berkeley,CA,Thursday,37.861645,-122.253508,2017-10-12 19:40:00,3
3446,17053166,ASSAULT/BATTERY MISD.,ASSAULT,2100 SIXTH ST,Berkeley,CA,Tuesday,37.866592,-122.297226,2017-09-05 20:30:00,4
3447,18004840,ROBBERY,ROBBERY,2200 SHATTUCK AVE,Berkeley,CA,Wednesday,37.869363,-122.268028,2018-01-24 14:28:00,3
3448,17065950,ASSAULT/BATTERY MISD.,ASSAULT,1800 UNIVERSITY AVE,Berkeley,CA,Sunday,37.871246,-122.274991,2017-10-29 19:50:00,4
3449,17061089,DISTURBANCE,DISORDERLY CONDUCT,700 ASHBY AVE,Berkeley,CA,Monday,37.849376,-122.294952,2017-10-09 07:35:00,3
3450,17048643,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,2400 WARRING ST,Berkeley,CA,Friday,37.867708,-122.250801,2017-08-18 18:27:00,1
3452,17077900,THEFT FELONY (OVER $950),LARCENY,2100 ASHBY AVE,Berkeley,CA,Friday,37.855293,-122.266502,2017-12-22 12:00:00,3
3457,17063696,ASSAULT/BATTERY MISD.,ASSAULT,ALLSTON WAY & HAROLD WAY,Berkeley,CA,Friday,37.8692,-122.269308,2017-10-20 16:10:00,4
3459,17067784,ASSAULT/BATTERY MISD.,ASSAULT,1700 CHESTNUT ST,Berkeley,CA,Tuesday,37.874095,-122.288542,2017-11-07 09:55:00,4
3460,17073714,THEFT FROM AUTO,LARCENY - FROM VEHICLE,1500 STUART ST,Berkeley,CA,Saturday,37.856968,-122.279544,2017-12-02 08:00:00,4
3465,17051329,ROBBERY,ROBBERY,1900 FOURTH ST,Berkeley,CA,Tuesday,37.868281,-122.300102,2017-08-29 16:10:00,3
3466,17069194,THEFT FROM AUTO,LARCENY - FROM VEHICLE,COLLEGE AVENUE & STUART ST,Berkeley,CA,Friday,37.859846,-122.253325,2017-11-10 19:00:00,4
3468,17058383,GUN/WEAPON,WEAPONS OFFENSE,DURANT AVENUE & PIEDMONT AVE,Berkeley,CA,Wednesday,37.868677,-122.25228,2017-09-27 13:52:00,5
3471,17078794,ROBBERY,ROBBERY,1700 SHATTUCK AVE,Berkeley,CA,Saturday,37.876307,-122.268923,2017-12-30 00:40:00,3
3472,17075600,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,1600 BONITA AVE,Berkeley,CA,Wednesday,37.877983,-122.272558,2017-12-13 13:40:00,1
3475,17056556,DISTURBANCE,DISORDERLY CONDUCT,1900 SHATTUCK AVE,Berkeley,CA,Tuesday,37.873687,-122.268616,2017-09-19 12:38:00,3
3477,18090262,THEFT FELONY (OVER $950),LARCENY,1300 GRANT ST,Berkeley,CA,Tuesday,37.882011,-122.276495,2018-01-30 01:00:00,3
3481,17057716,DISTURBANCE,DISORDERLY CONDUCT,1900 FOURTH ST,Berkeley,CA,Sunday,37.868281,-122.300102,2017-09-24 00:02:00,3
3482,17066777,SEXUAL ASSAULT FEL.,SEX CRIME,2300 DWIGHT WAY,Berkeley,CA,Wednesday,37.864535,-122.262993,2017-11-01 02:00:00,5
3484,17056296,DISTURBANCE,DISORDERLY CONDUCT,1900 CAPISTRANO AVE,Berkeley,CA,Saturday,37.895241,-122.278025,2017-09-16 01:30:00,3
3490,17092070,THEFT FELONY (OVER $950),LARCENY,2400 CARLETON ST,Berkeley,CA,Sunday,37.862189,-122.25991,2017-10-15 02:00:00,3
3491,17068866,THEFT FELONY (OVER $950),LARCENY,2600 HILLEGASS AVE,Berkeley,CA,Saturday,37.863292,-122.256293,2017-11-11 23:12:00,3
3492,17055315,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,BERKELEY WAY & HENRY ST,Berkeley,CA,Thursday,37.872831,-122.269636,2017-09-14 02:09:00,1
3493,17053845,BRANDISHING,WEAPONS OFFENSE,CHANNING WAY & TELEGRAPH AVE,Berkeley,CA,Friday,37.866919,-122.258812,2017-09-08 09:40:00,5
3496,17091998,THEFT FELONY (OVER $950),LARCENY,700 UNIVERSITY AVE,Berkeley,CA,Monday,37.867307,-122.300468,2017-09-18 08:05:00,3
3498,17071106,ARSON,ARSON,2000 UNIVERSITY AVE,Berkeley,CA,Wednesday,37.871828,-122.270516,2017-11-22 04:12:00,5
3500,17078124,GUN/WEAPON,WEAPONS OFFENSE,WARD STREET & MCGEE AVE,Berkeley,CA,Tuesday,37.858367,-122.275604,2017-12-26 16:20:00,5
3505,17047570,SEXUAL ASSAULT FEL.,SEX CRIME,200 UNIVERSITY AVE,Berkeley,CA,Sunday,37.865491,-122.310065,2017-08-13 12:30:00,5
3515,17057305,MISSING ADULT,MISSING PERSON,1900 TENTH ST,Berkeley,CA,Thursday,37.870213,-122.293749,2017-09-21 10:30:00,4
3516,17058199,DISTURBANCE,DISORDERLY CONDUCT,DURANT AVENUE & TELEGRAPH AVE,Berkeley,CA,Tuesday,37.867816,-122.258994,2017-09-26 14:36:00,3
3517,17060367,ROBBERY,ROBBERY,2100 SHATTUCK AVE,Berkeley,CA,Thursday,37.871167,-122.268285,2017-10-05 20:48:00,3
3518,17059972,ROBBERY,ROBBERY,2800 COLLEGE AVE,Berkeley,CA,Wednesday,37.859988,-122.253339,2017-10-04 05:00:00,3
3528,18005210,DISTURBANCE,DISORDERLY CONDUCT,1700 ROSE ST,Berkeley,CA,Thursday,37.880027,-122.279976,2018-01-25 23:30:00,3
3530,17067006,ROBBERY,ROBBERY,3100 SAN PABLO AVE,Berkeley,CA,Friday,37.850675,-122.286265,2017-11-03 18:30:00,3
3532,17073504,ARSON,ARSON,3300 ADELINE ST,Berkeley,CA,Sunday,37.84827,-122.271788,2017-12-03 19:33:00,5
3533,17050663,ASSAULT/BATTERY MISD.,ASSAULT,2400 DANA ST,Berkeley,CA,Saturday,37.866508,-122.261057,2017-08-26 16:46:00,4
3534,17061120,SEXUAL ASSAULT FEL.,SEX CRIME,CENTER STREET & OXFORD ST,Berkeley,CA,Monday,37.870583,-122.265956,2017-10-09 02:00:00,5
3535,17058899,SEXUAL ASSAULT MISD.,SEX CRIME,FIFTH STREET & HEARST AVE,Berkeley,CA,Friday,37.869084,-122.299245,2017-09-29 13:30:00,4
3538,18003827,DISTURBANCE,DISORDERLY CONDUCT,SPRUCE STREET & SANTA BARBARA RD,Berkeley,CA,Friday,37.892011,-122.26704,2018-01-19 15:55:00,3
3539,17091823,THEFT FELONY (OVER $950),LARCENY,1025 GILMAN,Berkeley,CA,Monday,37.880245,-122.296973,2017-08-28 09:15:00,3
3540,17073763,THEFT FELONY (OVER $950),LARCENY,1900 SHATTUCK AVE,Berkeley,CA,Monday,37.873687,-122.268616,2017-12-04 20:10:00,3
3541,17076041,THEFT FROM AUTO,LARCENY - FROM VEHICLE,1200 ASHBY AVE,Berkeley,CA,Sunday,37.852211,-122.286336,2017-12-10 17:00:00,4
3550,17064910,DISTURBANCE,DISORDERLY CONDUCT,2500 BANCROFT WAY,Berkeley,CA,Monday,37.868722,-122.259123,2017-10-23 00:01:00,3
3554,17055854,DISTURBANCE,DISORDERLY CONDUCT,1700 SAN PABLO AVE,Berkeley,CA,Saturday,37.87325,-122.293558,2017-09-16 09:19:00,3
3555,17058105,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,1800 FOURTH ST,Berkeley,CA,Monday,37.869944,-122.300636,2017-09-25 21:23:00,1
3556,17071543,DISTURBANCE,DISORDERLY CONDUCT,2800 SAN PABLO AVE,Berkeley,CA,Friday,37.856195,-122.288053,2017-11-24 13:19:00,3
3558,17061498,DISTURBANCE,DISORDERLY CONDUCT,SHATTUCK AVENUE & BERKELEY WAY,Berkeley,CA,Wednesday,37.873052,-122.268416,2017-10-11 05:15:00,3
3562,17065082,DISTURBANCE,DISORDERLY CONDUCT,1600 WARD ST,Berkeley,CA,Monday,37.858132,-122.277595,2017-10-23 19:51:00,3
3564,17074720,ASSAULT/BATTERY MISD.,ASSAULT,2300 TELEGRAPH AVE,Berkeley,CA,Saturday,37.868714,-122.259189,2017-12-09 00:50:00,4
3567,17071133,ASSAULT/BATTERY MISD.,ASSAULT,2200 MILVIA ST,Berkeley,CA,Tuesday,37.868574,-122.270415,2017-11-21 15:10:00,4
3574,17060237,ASSAULT/BATTERY MISD.,ASSAULT,1200 ADDISON ST,Berkeley,CA,Sunday,37.868655,-122.288064,2017-10-01 14:30:00,4
3576,17071977,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,1700 BEVERLY PL,Berkeley,CA,Sunday,37.885058,-122.278416,2017-11-26 21:14:00,1
3577,17076660,ASSAULT/BATTERY MISD.,ASSAULT,CENTER STREET & SHATTUCK AVE,Berkeley,CA,Monday,37.870308,-122.26805,2017-12-18 14:45:00,4
3584,18005745,DISTURBANCE,DISORDERLY CONDUCT,2500 DURANT AVE,Berkeley,CA,Sunday,37.867852,-122.258699,2018-01-28 23:26:00,3
3587,17058222,DISTURBANCE,DISORDERLY CONDUCT,1800 FOURTH ST,Berkeley,CA,Tuesday,37.869944,-122.300636,2017-09-26 16:20:00,3
3596,17051545,THEFT FELONY (OVER $950),LARCENY,700 HEARST AVE,Berkeley,CA,Wednesday,37.868663,-122.301325,2017-08-30 11:57:00,3
3600,17064350,DISTURBANCE,DISORDERLY CONDUCT,2200 MILVIA ST,Berkeley,CA,Sunday,37.868574,-122.270415,2017-10-22 10:49:00,3
3602,17091800,THEFT FELONY (OVER $950),LARCENY,1500 TENTH ST,Berkeley,CA,Tuesday,37.876151,-122.295649,2017-09-05 11:50:00,3
3611,17048428,DISTURBANCE,DISORDERLY CONDUCT,2500 TELEGRAPH AVE,Berkeley,CA,Thursday,37.865009,-122.258767,2017-08-17 17:58:00,3
3613,17071524,BRANDISHING,WEAPONS OFFENSE,2000 SHATTUCK AVE,Berkeley,CA,Friday,37.8719,-122.268389,2017-11-24 11:20:00,5
3615,17071149,ARSON,ARSON,2000 UNIVERSITY AVE,Berkeley,CA,Tuesday,37.871828,-122.270516,2017-11-21 20:00:00,5
3617,17049834,THEFT FELONY (OVER $950),LARCENY,200 MARINA BLVD,Berkeley,CA,Wednesday,37.868667,-122.313656,2017-08-23 08:30:00,3
3628,17077304,ROBBERY,ROBBERY,2400 BLAKE ST,Berkeley,CA,Thursday,37.863963,-122.260546,2017-12-21 20:59:00,3
3629,17077958,ASSAULT/BATTERY MISD.,ASSAULT,1800 HARMON ST,Berkeley,CA,Monday,37.849512,-122.272671,2017-12-25 13:03:00,4
3633,18000183,MISSING ADULT,MISSING PERSON,2400 TELEGRAPH AVE,Berkeley,CA,Saturday,37.866761,-122.258779,2017-12-30 20:00:00,4
3635,17068406,ROBBERY,ROBBERY,2600 REGENT ST,Berkeley,CA,Thursday,37.863369,-122.257622,2017-11-09 22:03:00,3
3639,17070141,GUN/WEAPON,WEAPONS OFFENSE,800 COLUSA AVE,Berkeley,CA,Friday,37.893696,-122.281105,2017-11-17 20:40:00,5
3646,17069761,THEFT FROM AUTO,LARCENY - FROM VEHICLE,1300 NINTH ST,Berkeley,CA,Thursday,37.879708,-122.297995,2017-11-16 07:30:00,4
3647,17078735,THEFT FROM AUTO,LARCENY - FROM VEHICLE,2300 BROWNING ST,Berkeley,CA,Friday,37.864808,-122.287576,2017-12-29 15:00:00,4
3652,17078694,THEFT FELONY (OVER $950),LARCENY,1300 SAN PABLO AVE,Berkeley,CA,Friday,37.880262,-122.295809,2017-12-29 13:48:00,3
3655,17066002,THEFT FELONY (OVER $950),LARCENY,1200 HASKELL ST,Berkeley,CA,Sunday,37.850541,-122.286037,2017-10-29 17:30:00,3
3656,17049155,ROBBERY,ROBBERY,2400 MILVIA ST,Berkeley,CA,Sunday,37.865466,-122.27005,2017-08-20 16:20:00,3
3664,17069182,SEXUAL ASSAULT MISD.,SEX CRIME,2000 BANCROFT WAY,Berkeley,CA,Saturday,37.867336,-122.269876,2017-11-11 01:26:00,4
3667,17069848,ASSAULT/BATTERY FEL.,ASSAULT,1400 SHATTUCK AVE,Berkeley,CA,Thursday,37.881957,-122.269551,2017-11-16 15:50:00,5
3673,18007212,ARSON,ARSON,ADDISON STREET & FOURTH ST,Berkeley,CA,Sunday,37.866253,-122.299483,2018-02-04 22:15:00,5
3675,17058987,DISTURBANCE,DISORDERLY CONDUCT,1900 ALLSTON WAY,Berkeley,CA,Friday,37.868785,-122.272701,2017-09-29 16:40:00,3
